Name,ontologyTermName,ontologyTermIRI,score,validated,review,
brain damage cause unspecified,Cerebral calcification,http://purl.obolibrary.org/obo/HP_0002514,50,FALSE,FALSE,
congenital heart disease inheritance unspecified,Congenital cystic adenomatoid malformation of the lung,http://purl.obolibrary.org/obo/HP_0010959,50,FALSE,FALSE,
congenital skin disorder unspecified,Spoken word recognition deficit,http://purl.obolibrary.org/obo/HP_0030391,50,FALSE,FALSE,
convulsions unspecified,Bilateral tonic-clonic seizure,http://purl.obolibrary.org/obo/HP_0002069,50,FALSE,FALSE,
dandy walker syndrome inheritance unspecified,Dandy-Walker malformation,http://purl.obolibrary.org/obo/HP_0001305,50,FALSE,FALSE,
angelman syndrome linked to ube3a,Zollinger-Ellison syndrome,http://purl.obolibrary.org/obo/HP_0002044,50,FALSE,FALSE,
ankyloblepharon ectodermal defects cleft lip/palate,Ankyloblepharon,http://purl.obolibrary.org/obo/HP_0009755,50,FALSE,FALSE,
klinefelter syndrome karyotype xxy,Cervical C2/C3 vertebral fusion,http://purl.obolibrary.org/obo/HP_0004602,50,FALSE,FALSE,
limb reduction deficiency unspecified,B lymphocytopenia,http://purl.obolibrary.org/obo/HP_0010976,50,FALSE,FALSE,
neurological disease unspecified,Abnormal lower motor neuron morphology,http://purl.obolibrary.org/obo/HP_0002366,50,FALSE,FALSE,
nevus unspecified,Nevus,http://purl.obolibrary.org/obo/HP_0003764,50,FALSE,FALSE,
obesity unspecified,Obesity,http://purl.obolibrary.org/obo/HP_0001513,50,FALSE,FALSE,
partial trisomy (19)(q),partially dislocated,http://purl.obolibrary.org/obo/PATO_0002157,50,FALSE,FALSE,
polycystic kidneys potter type 3 apkd unspecified ad,Polycystic kidney dysplasia,http://purl.obolibrary.org/obo/HP_0000113,50,FALSE,FALSE,
possible mosaicism,Somatic mosaicism,http://purl.obolibrary.org/obo/HP_0001442,50,FALSE,FALSE,
athyreotism inheritance unspecified,biological process involved in interspecies interaction between organisms,http://purl.obolibrary.org/obo/GO_0044419,50,FALSE,FALSE,
robinow syndrome unspecified,Brown anomaly,http://purl.obolibrary.org/obo/HP_0031622,50,FALSE,FALSE,
sexual development abnormal,development of secondary sexual characteristics,http://purl.obolibrary.org/obo/GO_0045136,50,FALSE,FALSE,
syndrome charge inheritance unspecified,Budd-Chiari syndrome,http://purl.obolibrary.org/obo/HP_0002639,50,FALSE,FALSE,
tuberous sclerosis locus unspecified ad,Precocious atherosclerosis,http://purl.obolibrary.org/obo/HP_0004416,50,FALSE,FALSE,
wolf hirschhorn syndrome unspecified,Wolff-Parkinson-White syndrome,http://purl.obolibrary.org/obo/HP_0001716,50,FALSE,FALSE,
colon cancer familial nonpolyposis type 1 msh2 mutation ad,Adenomatous colonic polyposis,http://purl.obolibrary.org/obo/HP_0005227,49.35,FALSE,FALSE,
trichothiodystrophy with dna repair defect non xp4,Nail dystrophy,http://purl.obolibrary.org/obo/HP_0008404,49.35,FALSE,FALSE,
prader willi syndrome methylation defect,Brachydactyly,http://purl.obolibrary.org/obo/HP_0001156,49.12,FALSE,FALSE,
pancreatitis hereditary,Pyropoikilocytosis,http://purl.obolibrary.org/obo/HP_0004839,48.98,FALSE,FALSE,
turner syndrome karyotype xo mosaicism,Horner syndrome,http://purl.obolibrary.org/obo/HP_0002277,48.98,FALSE,FALSE,
edwards syndrome unspecified,Budd-Chiari syndrome,http://purl.obolibrary.org/obo/HP_0002639,48.89,FALSE,FALSE,
fragile x syndrome unspecified,Angiokeratoma corporis diffusum,http://purl.obolibrary.org/obo/HP_0001071,48.78,FALSE,FALSE,
beckwith wiedemann syndrome,Brown anomaly,http://purl.obolibrary.org/obo/HP_0031622,48.78,FALSE,FALSE,
convulsions benign familial neonatal linked to chromosome 8,negative regulation of chromosome condensation,http://purl.obolibrary.org/obo/GO_1902340,48.65,FALSE,FALSE,
mental deficiency course and pathogenecity unspecified,Impaired pathogen-specific CD8 cytoxicity,http://purl.obolibrary.org/obo/HP_0031403,48.65,FALSE,FALSE,
body stalk complex,connecting stalk,http://purl.obolibrary.org/obo/UBERON_0007806,48.48,FALSE,FALSE,
multiple congenital anomalies mental retardation syndrome,Intellectual disability,http://purl.obolibrary.org/obo/HP_0001249,48.28,FALSE,FALSE,
pierre robin syndrome inheritance unspecified,Pierre-Robin sequence,http://purl.obolibrary.org/obo/HP_0000201,48.28,FALSE,FALSE,
marfan syndrome unspecified ad,Superficial spreading melanoma,http://purl.obolibrary.org/obo/HP_0012057,48.15,FALSE,FALSE,
convulsions benign familial neonatal linked to chromosome 20,negative regulation of chromosome condensation,http://purl.obolibrary.org/obo/GO_1902340,48,FALSE,FALSE,
microdeletion syndrome clinically unspecified,Clinical modifier,http://purl.obolibrary.org/obo/HP_0012823,48,FALSE,FALSE,
marden walker syndrome ar,Dandy-Walker malformation,http://purl.obolibrary.org/obo/HP_0001305,47.83,FALSE,FALSE,
partial trisomy (17)(p12),Focal sensory seizure,http://purl.obolibrary.org/obo/HP_0011157,47.83,FALSE,FALSE,
multicentric osteolysis type hajdu cheney,Multicentric femoral head ossification,http://purl.obolibrary.org/obo/HP_0008835,47.76,FALSE,FALSE,
breast cancer type 2 linked to chromosome (13)(q12.3) ad,Chromosomal breakage induced by crosslinking agents,http://purl.obolibrary.org/obo/HP_0003221,47.73,FALSE,FALSE,
chorea hereditary benign ad,Achromatic retinal patches,http://purl.obolibrary.org/obo/HP_0009727,47.62,FALSE,FALSE,
triploidy syndrome mosaicism,Somatic mosaicism,http://purl.obolibrary.org/obo/HP_0001442,47.37,FALSE,FALSE,
colon cancer familial nonpolyposis coli msh6 mutation ad,Hereditary nonpolyposis colorectal carcinoma,http://purl.obolibrary.org/obo/HP_0006716,47.31,FALSE,FALSE,
bulbar palsy progressive with perceptive deafness familial,Bulbar palsy,http://purl.obolibrary.org/obo/HP_0001283,47.27,FALSE,FALSE,
breast cancer type 1 linked to chromosome (17)(q21) ad,Chromosome breakage,http://purl.obolibrary.org/obo/HP_0040012,47.22,FALSE,FALSE,
down syndrome trisomy 21 chromosome unspecified,chromosome segregation,http://purl.obolibrary.org/obo/GO_0007059,47.22,FALSE,FALSE,
spina bifida aperta site unspecified with hydrocephalus,Spina bifida occulta at S1,http://purl.obolibrary.org/obo/HP_0004614,47.22,FALSE,FALSE,
partial trisomy chromosome 1 due to duplication unspecified,Partial duplication of the phalanges of the hallux,http://purl.obolibrary.org/obo/HP_0010101,47.22,FALSE,FALSE,
partial trisomy chromosome 2 due to duplication unspecified,Partial duplication of the phalanges of the hallux,http://purl.obolibrary.org/obo/HP_0010101,47.22,FALSE,FALSE,
partial trisomy chromosome 6 due to duplication unspecified,Partial duplication of the phalanges of the hallux,http://purl.obolibrary.org/obo/HP_0010101,47.22,FALSE,FALSE,
partial trisomy chromosome x due to duplication unspecified,Partial duplication of the phalanges of the hallux,http://purl.obolibrary.org/obo/HP_0010101,47.22,FALSE,FALSE,
congenital disorder of glycosylation type 2c,glycosyl compound,http://purl.obolibrary.org/obo/CHEBI_63161,47.06,FALSE,FALSE,
hypertension with brachydactyly chromosome (12)(p12.2p11.2) ad,Hypertension associated with pheochromocytoma,http://purl.obolibrary.org/obo/HP_0002640,47.06,FALSE,FALSE,
monosomy chromosome (4)(q) unspecified,chromosome condensation,http://purl.obolibrary.org/obo/GO_0030261,47.06,FALSE,FALSE,
silver russel syndrome linked with 11p15,Sick sinus syndrome,http://purl.obolibrary.org/obo/HP_0011704,47.06,FALSE,FALSE,
truncus unspecified,brainstem,http://purl.obolibrary.org/obo/UBERON_0002298,47.06,FALSE,FALSE,
wolf hirschhorn syndrome deletion (4)(p16.3),Wolff-Parkinson-White syndrome,http://purl.obolibrary.org/obo/HP_0001716,47.06,FALSE,FALSE,
alpha-thalassemia mental retardation syndrome non-deletion type xl,Intellectual disability,http://purl.obolibrary.org/obo/HP_0001249,46.94,FALSE,FALSE,
coffin siris syndrome inheritance unspecified,Central adrenal insufficiency,http://purl.obolibrary.org/obo/HP_0011734,46.88,FALSE,FALSE,
colon cancer familial nonpolyposis coli type 2 mlh1 mutation ad,Adenomatous colonic polyposis,http://purl.obolibrary.org/obo/HP_0005227,46.85,FALSE,FALSE,
charcot-marie-tooth disease slow nerve conduction type not linked to duffy ad,lower secondary canine tooth,http://purl.obolibrary.org/obo/UBERON_0018562,46.77,FALSE,FALSE,
partial trisomy (3)(p),tripartite,http://purl.obolibrary.org/obo/PATO_0001890,46.67,FALSE,FALSE,
partial trisomy (8)(p),tripartite,http://purl.obolibrary.org/obo/PATO_0001890,46.67,FALSE,FALSE,
partial trisomy chromosome 16 due to duplication unspecified,Partial duplication of the distal phalanx of the 5th toe,http://purl.obolibrary.org/obo/HP_0100418,46.67,FALSE,FALSE,
partial trisomy chromosome 22 due to duplication unspecified,Partial duplication of the distal phalanx of the 5th toe,http://purl.obolibrary.org/obo/HP_0100418,46.67,FALSE,FALSE,
partial trisomy chromosome 12 due to duplication unspecified,Partial duplication of the phalanges of the hallux,http://purl.obolibrary.org/obo/HP_0010101,46.58,FALSE,FALSE,
partial trisomy chromosome 17 due to duplication unspecified,Partial duplication of the phalanges of the hallux,http://purl.obolibrary.org/obo/HP_0010101,46.58,FALSE,FALSE,
partial trisomy chromosome 19 due to duplication unspecified,Partial duplication of the phalanges of the hallux,http://purl.obolibrary.org/obo/HP_0010101,46.58,FALSE,FALSE,
smith-magenis syndrome deletion (17)(p11.2),Adrenogenital syndrome,http://purl.obolibrary.org/obo/HP_0000840,46.43,FALSE,FALSE,
borderline severe myoclonic epilepsy of infancy associated with scn1a mutation,Myoclonic absence status epilepticus,http://purl.obolibrary.org/obo/HP_0032865,46.15,FALSE,FALSE,
convulsions neonatal unspecified,Bilateral tonic-clonic seizure,http://purl.obolibrary.org/obo/HP_0002069,46.15,FALSE,FALSE,
incontinentia pigmenti achromians ad,Partial albinism,http://purl.obolibrary.org/obo/HP_0007443,46.15,FALSE,FALSE,
monosomy chromosome (10)(q) unspecified,chromosome condensation,http://purl.obolibrary.org/obo/GO_0030261,46.15,FALSE,FALSE,
monosomy chromosome (15)(q) unspecified,chromosome condensation,http://purl.obolibrary.org/obo/GO_0030261,46.15,FALSE,FALSE,
oligohydramnios sequence due to longstanding rupture of membranes,Oligohydramnios,http://purl.obolibrary.org/obo/HP_0001562,45.95,FALSE,FALSE,
neuronal ceroid lipofuscinosis type 1,Increased cerebral lipofuscin,http://purl.obolibrary.org/obo/HP_0011813,45.9,FALSE,FALSE,
malrotation ileum inheritance unspecified,Fibrotic non-specific interstitial pneumonia,http://purl.obolibrary.org/obo/HP_0033585,45.71,FALSE,FALSE,
primary coenzym q10 deficiency,coenzyme,http://purl.obolibrary.org/obo/CHEBI_23354,45.71,FALSE,FALSE,
mediterranean fever familial ar,Low-grade fever,http://purl.obolibrary.org/obo/HP_0011134,45.61,FALSE,FALSE,
fetal anticonvulsant drug syndrome unspecified,anticonvulsant,http://purl.obolibrary.org/obo/CHEBI_35623,45.28,FALSE,FALSE,
duane syndrome inheritance unspecified,Autosomal dominant inheritance,http://purl.obolibrary.org/obo/HP_0000006,45.28,FALSE,FALSE,
maple syrup urine disease unspecified,Specific learning disability,http://purl.obolibrary.org/obo/HP_0001328,45.28,FALSE,FALSE,
turner syndrome karyotype xo non mosaic,Horner syndrome,http://purl.obolibrary.org/obo/HP_0002277,45.28,FALSE,FALSE,
nail-patella syndrome nps1 mutation chromosome (9)(q34.1) ad,Autosomal dominant somatic cell mutation,http://purl.obolibrary.org/obo/HP_0001444,45.24,FALSE,FALSE,
chorea familial benign ar,Chorea,http://purl.obolibrary.org/obo/HP_0002072,45.16,FALSE,FALSE,
oculodigitoesophageoduodenal syndrome ad,Barrett esophagus,http://purl.obolibrary.org/obo/HP_0100580,45.07,FALSE,FALSE,
hemifacial microsomia unspecified,Small face,http://purl.obolibrary.org/obo/HP_0000274,45,FALSE,FALSE,
convulsions benign familial infantile ad,Febrile seizure (within the age range of 3 months to 6 years),http://purl.obolibrary.org/obo/HP_0002373,44.9,FALSE,FALSE,
ehlers-danlos syndrome unspecified,Septo-optic dysplasia,http://purl.obolibrary.org/obo/HP_0100842,44.9,FALSE,FALSE,
echographic fetal malformation unspecified,Abnormal echocardiogram,http://purl.obolibrary.org/obo/HP_0003116,44.83,FALSE,FALSE,
ehlers-danlos syndrome due to tenascin x deficiency,Decreased activity of the pyruvate dehydrogenase complex,http://purl.obolibrary.org/obo/HP_0002928,44.74,FALSE,FALSE,
congenital disorder of glycosylation type 1c ar,glycosyl compound,http://purl.obolibrary.org/obo/CHEBI_63161,44.44,FALSE,FALSE,
goldenhar syndrome inheritance unspecified,Stippling of the epiphyses of the 2nd finger,http://purl.obolibrary.org/obo/HP_0009497,44.44,FALSE,FALSE,
partial trisomy chromosome 18 due to extra marker chromosome unspecified,chromosome segregation,http://purl.obolibrary.org/obo/GO_0007059,44.44,FALSE,FALSE,
neuronal ceroid lipofuscinosis type unspecified,Nonspecific interstitial pneumonia,http://purl.obolibrary.org/obo/HP_0033584,44.16,FALSE,FALSE,
partial trisomy chromosome 16 unspecified,Focal sensory seizure with somatosensory features,http://purl.obolibrary.org/obo/HP_0011163,44.12,FALSE,FALSE,
myoclonus familial type and inheritance unspecified,Mitochondrial inheritance,http://purl.obolibrary.org/obo/HP_0001427,44.07,FALSE,FALSE,
oculodentodigital dysplasia chromosome (6)(q22q24) ad,Odontodysplasia,http://purl.obolibrary.org/obo/HP_0000694,43.75,FALSE,FALSE,
reciprocal translocation autosomal chromosome unspecified,positive regulation of chromosome condensation,http://purl.obolibrary.org/obo/GO_1905821,43.75,FALSE,FALSE,
partial monosomy chromosome 1 due to deletion unspecified,positive regulation of chromosome condensation,http://purl.obolibrary.org/obo/GO_1905821,43.68,FALSE,FALSE,
partial monosomy chromosome 2 due to deletion unspecified,positive regulation of chromosome condensation,http://purl.obolibrary.org/obo/GO_1905821,43.68,FALSE,FALSE,
partial monosomy chromosome 3 due to deletion unspecified,positive regulation of chromosome condensation,http://purl.obolibrary.org/obo/GO_1905821,43.68,FALSE,FALSE,
partial monosomy chromosome 4 due to deletion unspecified,positive regulation of chromosome condensation,http://purl.obolibrary.org/obo/GO_1905821,43.68,FALSE,FALSE,
williams-beuren syndrome linked to chromosome (7)(q11.23),Chromosomal breakage induced by crosslinking agents,http://purl.obolibrary.org/obo/HP_0003221,43.68,FALSE,FALSE,
borjeson forssman lehmann syndrome xl,Rounded atelectasis,http://purl.obolibrary.org/obo/HP_0033658,43.64,FALSE,FALSE,
hygroma colli inheritance unspecified,Perifollicular fibroma,http://purl.obolibrary.org/obo/HP_0032225,43.64,FALSE,FALSE,
albright hereditary osteodystrophy unspecified,Right ventricular hypertrophy,http://purl.obolibrary.org/obo/HP_0001667,43.59,FALSE,FALSE,
osteogenesis imperfecta type 2 col1a1 mutation chromosome (17)(q21.31q22.05) ad,Odontodysplasia,http://purl.obolibrary.org/obo/HP_0000694,43.55,FALSE,FALSE,
partial monosomy chromosome 2 unspecified,positive regulation of chromosome condensation,http://purl.obolibrary.org/obo/GO_1905821,43.48,FALSE,FALSE,
partial monosomy chromosome 5 unspecified,positive regulation of chromosome condensation,http://purl.obolibrary.org/obo/GO_1905821,43.48,FALSE,FALSE,
partial monosomy chromosome 7 unspecified,positive regulation of chromosome condensation,http://purl.obolibrary.org/obo/GO_1905821,43.48,FALSE,FALSE,
angelman syndrome type unspecified,Brown anomaly,http://purl.obolibrary.org/obo/HP_0031622,43.33,FALSE,FALSE,
partial trisomy (6)(p2),abdominal wall,http://purl.obolibrary.org/obo/UBERON_0003697,43.24,FALSE,FALSE,
osteogenesis imperfecta type 1a col1a1 mutation chromosome (17)(q21.31q22.05) ad,Odontodysplasia,http://purl.obolibrary.org/obo/HP_0000694,43.2,FALSE,FALSE,
translocation autosomal chromosome unspecified,Abnormal chromosome morphology,http://purl.obolibrary.org/obo/HP_0031411,43.08,FALSE,FALSE,
partial monosomy chromosome 13 unspecified,positive regulation of chromosome condensation,http://purl.obolibrary.org/obo/GO_1905821,42.86,FALSE,FALSE,
partial monosomy chromosome 15 unspecified,positive regulation of chromosome condensation,http://purl.obolibrary.org/obo/GO_1905821,42.86,FALSE,FALSE,
partial monosomy chromosome 6 due to deletion unspecified,obsolete Osteomyelitis due to immunodeficiency,http://purl.obolibrary.org/obo/HP_0002755,42.86,FALSE,FALSE,
partial monosomy chromosome 9 due to deletion unspecified,obsolete Osteomyelitis due to immunodeficiency,http://purl.obolibrary.org/obo/HP_0002755,42.86,FALSE,FALSE,
partial monosomy chromosome 7 due to deletion unspecified,obsolete Osteomyelitis due to immunodeficiency,http://purl.obolibrary.org/obo/HP_0002755,42.86,FALSE,FALSE,
partial monosomy chromosome 8 due to deletion unspecified,obsolete Osteomyelitis due to immunodeficiency,http://purl.obolibrary.org/obo/HP_0002755,42.86,FALSE,FALSE,
rubinstein taybi syndrome unspecified,Rounded atelectasis,http://purl.obolibrary.org/obo/HP_0033658,42.86,FALSE,FALSE,
chromosome deletion (22)(q11) syndrome phenotype unspecified,Abnormality of chromosome condensation,http://purl.obolibrary.org/obo/HP_0011019,42.67,FALSE,FALSE,
hirschsprung disease inheritance unspecified,Aganglionic megacolon,http://purl.obolibrary.org/obo/HP_0002251,42.62,FALSE,FALSE,
ciliopathy unspecified,Chronic villitis,http://purl.obolibrary.org/obo/HP_0033552,42.55,FALSE,FALSE,
partial trisomy chromosome 1 due to insertion unspecified,Chromosomal breakage induced by ionizing radiation,http://purl.obolibrary.org/obo/HP_0010997,42.5,FALSE,FALSE,
partial trisomy chromosome 2 due to insertion unspecified,Chromosomal breakage induced by ionizing radiation,http://purl.obolibrary.org/obo/HP_0010997,42.5,FALSE,FALSE,
zellweger syndrome pex1 mutation chromosome (7)(q21q22) ar,Autosomal dominant somatic cell mutation,http://purl.obolibrary.org/obo/HP_0001444,42.5,FALSE,FALSE,
partial monosomy chromosome 12 due to deletion unspecified,obsolete Osteomyelitis due to immunodeficiency,http://purl.obolibrary.org/obo/HP_0002755,42.35,FALSE,FALSE,
partial monosomy chromosome 10 due to deletion unspecified,obsolete Osteomyelitis due to immunodeficiency,http://purl.obolibrary.org/obo/HP_0002755,42.35,FALSE,FALSE,
partial monosomy chromosome 11 due to deletion unspecified,obsolete Osteomyelitis due to immunodeficiency,http://purl.obolibrary.org/obo/HP_0002755,42.35,FALSE,FALSE,
partial monosomy chromosome 16 due to deletion unspecified,obsolete Osteomyelitis due to immunodeficiency,http://purl.obolibrary.org/obo/HP_0002755,42.35,FALSE,FALSE,
partial monosomy chromosome 15 due to deletion unspecified,obsolete Osteomyelitis due to immunodeficiency,http://purl.obolibrary.org/obo/HP_0002755,42.35,FALSE,FALSE,
partial monosomy chromosome 17 due to deletion unspecified,obsolete Osteomyelitis due to immunodeficiency,http://purl.obolibrary.org/obo/HP_0002755,42.35,FALSE,FALSE,
partial monosomy chromosome 18 due to deletion unspecified,obsolete Osteomyelitis due to immunodeficiency,http://purl.obolibrary.org/obo/HP_0002755,42.35,FALSE,FALSE,
partial monosomy chromosome 19 due to deletion unspecified,obsolete Osteomyelitis due to immunodeficiency,http://purl.obolibrary.org/obo/HP_0002755,42.35,FALSE,FALSE,
partial monosomy chromosome 20 due to deletion unspecified,obsolete Osteomyelitis due to immunodeficiency,http://purl.obolibrary.org/obo/HP_0002755,42.35,FALSE,FALSE,
partial monosomy chromosome 22 due to deletion unspecified,obsolete Osteomyelitis due to immunodeficiency,http://purl.obolibrary.org/obo/HP_0002755,42.35,FALSE,FALSE,
osteogenesis imperfecta col1a1 mutation chromosome (7)(q22.1) unspecified ad,Amelogenesis imperfecta,http://purl.obolibrary.org/obo/HP_0000705,42.22,FALSE,FALSE,
moyamoya disease inheritance unspecified,Peripheral arterial stenosis,http://purl.obolibrary.org/obo/HP_0004950,42.11,FALSE,FALSE,
partial trisomy chromosome 15 due to insertion unspecified,Chromosomal breakage induced by ionizing radiation,http://purl.obolibrary.org/obo/HP_0010997,41.98,FALSE,FALSE,
partial trisomy chromosome 11 due to translocation unspecified,partially dislocated,http://purl.obolibrary.org/obo/PATO_0002157,41.79,FALSE,FALSE,
partial trisomy chromosome 22 due to translocation unspecified,partially dislocated,http://purl.obolibrary.org/obo/PATO_0002157,41.79,FALSE,FALSE,
partial trisomy chromosome 9 unspecified,chromosome,http://purl.obolibrary.org/obo/GO_0005694,41.67,FALSE,FALSE,
partial trisomy chromosome 6 unspecified,chromosome,http://purl.obolibrary.org/obo/GO_0005694,41.67,FALSE,FALSE,
orofacialdigital syndrome unspecified,Orofacial action-specific dystonia induced by speech,http://purl.obolibrary.org/obo/HP_0031007,41.56,FALSE,FALSE,
epilepsy nocturnal frontal lobe type otherwise unspecified,depressive disorder,http://purl.obolibrary.org/obo/NBO_0000515,41.3,FALSE,FALSE,
machado-joseph disease linked to chromosome (14)(q24.3q31) ad,chromosome segregation,http://purl.obolibrary.org/obo/GO_0007059,41.18,FALSE,FALSE,
velocardiofacial syndrome linked to chromosome (22)(q11.21q11.23),Mandibulofacial dysostosis,http://purl.obolibrary.org/obo/HP_0005321,41.18,FALSE,FALSE,
gilles de la tourette syndrome inheritance unspecified,Sex-limited autosomal recessive inheritance,http://purl.obolibrary.org/obo/HP_0031362,41.03,FALSE,FALSE,
partial trisomy chromosome 19 unspecified,chromosome,http://purl.obolibrary.org/obo/GO_0005694,40.82,FALSE,FALSE,
prader-willi syndrome unspecified,Reduced antigen-specific T cell proliferation,http://purl.obolibrary.org/obo/HP_0031402,40.62,FALSE,FALSE,
albright hereditary osteodystrophy gnas1 mutation chromosome (20)(q13.2) ad,Metachromatic leukodystrophy variant,http://purl.obolibrary.org/obo/HP_0006926,40.38,FALSE,FALSE,
inborn error of metabolism unspecified,Intellectual disability,http://purl.obolibrary.org/obo/HP_0001249,40,FALSE,FALSE,
partial trisomy (16)(p),P mitrale,http://purl.obolibrary.org/obo/HP_0031599,40,FALSE,FALSE,
trisomy 21 syndrome nondisjunction non-mosaic,Somatic mosaicism,http://purl.obolibrary.org/obo/HP_0001442,40,FALSE,FALSE,
benign familial neonatal convulsions locus unspecified ad,Focal-onset seizure evolving into bilateral convulsive status epilepticus,http://purl.obolibrary.org/obo/HP_0032662,40,FALSE,FALSE,
chemotherapy teratogenicity unspecified,respiratory system arterial endothelium,http://purl.obolibrary.org/obo/UBERON_0004848,39.44,FALSE,FALSE,
reciprocal translocation chromosome unspecified,Impaired social reciprocity,http://purl.obolibrary.org/obo/HP_0012760,39.34,FALSE,FALSE,
li fraumeni syndrome linked to p53 chromosome (17)(p13.1) ad,Rounded atelectasis,http://purl.obolibrary.org/obo/HP_0033658,39.25,FALSE,FALSE,
marfan syndrome classic fbn1 mutation linked to chromosome (15)(q21.1) ad,Autosomal dominant somatic cell mutation,http://purl.obolibrary.org/obo/HP_0001444,39.13,FALSE,FALSE,
thanatophoric dysplasia type 1 fgfr3 mutation chromosome (4)(p16.3) ad,Aplasia/hypoplasia of the proximal phalanx of the 3rd toe,http://purl.obolibrary.org/obo/HP_0100375,38.46,FALSE,FALSE,
thorax anomaly acquired unspecified,Secondary microcephaly,http://purl.obolibrary.org/obo/HP_0005484,38.46,FALSE,FALSE,
miller-dieker lissencephaly syndrome without deletion chromosome (17)(p13.3),4-layered lissencephaly,http://purl.obolibrary.org/obo/HP_0006818,38.3,FALSE,FALSE,
partial trisomy (22)(q),distal carpal bone 2,http://purl.obolibrary.org/obo/UBERON_0001431,38.3,FALSE,FALSE,
"robertsonian translocation chromosome (13,14) unspecified",Chronic villitis,http://purl.obolibrary.org/obo/HP_0033552,37.84,FALSE,FALSE,
rubinstein taybi syndrome crebbp mutation,Chromosomal breakage induced by ionizing radiation,http://purl.obolibrary.org/obo/HP_0010997,37.68,FALSE,FALSE,
trichorhinophalangeal syndrome type 1 linked to chromosome (8)(q24.12) ad,Chromosomal breakage induced by crosslinking agents,http://purl.obolibrary.org/obo/HP_0003221,37.62,FALSE,FALSE,
currarino triad ad,portal triad,http://purl.obolibrary.org/obo/UBERON_0001279,37.5,FALSE,FALSE,
partial trisomy (15)(q),Parasomnia,http://purl.obolibrary.org/obo/HP_0025234,37.5,FALSE,FALSE,
prader-willi syndrome de novo deletion chromosome (15)(q11q13),Autosomal dominant germline de novo mutation,http://purl.obolibrary.org/obo/HP_0025352,37.36,FALSE,FALSE,
oartial trisomy chromosome 15 due to duplication unspecified,Chromosomal breakage induced by ionizing radiation,http://purl.obolibrary.org/obo/HP_0010997,37.04,FALSE,FALSE,
achondrogenesis type 2 col2a1 mutation chromosome (12)(q13.11q13.2) ad,chromosome condensation,http://purl.obolibrary.org/obo/GO_0030261,37.04,FALSE,FALSE,
heterozygous carrier,Interrupted inferior vena cava with azygous continuation,http://purl.obolibrary.org/obo/HP_0011671,36.67,FALSE,FALSE,
trisomy 22 unspecified,Type II transferrin isoform profile,http://purl.obolibrary.org/obo/HP_0012301,36.36,FALSE,FALSE,
stickler syndrome type 1 col2a1 mutation chromosome (12)(q13.11q13.2) ad,Increased circulating cortisol level,http://purl.obolibrary.org/obo/HP_0003118,34.78,FALSE,FALSE,
trisomy x unspecified,Specific anosmia,http://purl.obolibrary.org/obo/HP_0012247,34.29,FALSE,FALSE,
trisomy 12 unspecified,organ or tissue specific immune response,http://purl.obolibrary.org/obo/GO_0002251,33.33,FALSE,FALSE,
trisomy (3)(q) unspecified,organ or tissue specific immune response,http://purl.obolibrary.org/obo/GO_0002251,32.73,FALSE,FALSE,
trisomy (x)(q) unspecified,organ or tissue specific immune response,http://purl.obolibrary.org/obo/GO_0002251,32.73,FALSE,FALSE,
trisomy (18)(p) unspecified,organ or tissue specific immune response,http://purl.obolibrary.org/obo/GO_0002251,32.14,FALSE,FALSE,
